source,source_job_id,company,title,location,latitude,longitude,employment_type,workplace_type,detected_intents,course_scores,url
ashby,https://jobs.ashbyhq.com/etched/127f9760-3069-4152-b882-4e76b8f4ff1d,Etched,"Physical Design Engineer - Block Level, Subsystem Implementation",Austin,30.26715,-97.74306,FullTime,OnSite,,"{""electrical_engineering"": 12, ""computer_science"": 12, ""mechanical_engineering"": 12, ""civil_engineering"": 9, ""production_engineering"": 15, ""administration"": 0, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/127f9760-3069-4152-b882-4e76b8f4ff1d/application
ashby,https://jobs.ashbyhq.com/etched/045b3672-d7b7-48b5-95e5-3f8793ff819b,Etched,Physical Design Engineer - Full Chip Implementation,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 9, ""computer_science"": 9, ""mechanical_engineering"": 12, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 0, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/045b3672-d7b7-48b5-95e5-3f8793ff819b/application
ashby,https://jobs.ashbyhq.com/etched/3f00dfa5-7f63-4dfb-8ef4-4c56307b85d5,Etched,Corporate Paralegal,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 12, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 0, ""administration"": 54, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/3f00dfa5-7f63-4dfb-8ef4-4c56307b85d5/application
ashby,https://jobs.ashbyhq.com/etched/b09ced5f-c81a-4fbe-a85e-ed743c991e21,Etched,"Applied AI Engineer, Kernel Performance",San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 17, ""computer_science"": 9, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/b09ced5f-c81a-4fbe-a85e-ed743c991e21/application
ashby,https://jobs.ashbyhq.com/etched/74709ee1-a4a4-4acf-9e7e-b4f9babdc481,Etched,Manufacturing Design Program Manager,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 15, ""computer_science"": 0, ""mechanical_engineering"": 17, ""civil_engineering"": 9, ""production_engineering"": 15, ""administration"": 9, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/74709ee1-a4a4-4acf-9e7e-b4f9babdc481/application
ashby,https://jobs.ashbyhq.com/etched/7db7f5f0-dbb9-41c7-9fda-4a010ec6a868,Etched,Test Technical Program Manager,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 21, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 15, ""administration"": 12, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/7db7f5f0-dbb9-41c7-9fda-4a010ec6a868/application
ashby,https://jobs.ashbyhq.com/etched/9bceaee5-c3b2-4e8e-9ad3-b3b572a8d9cd,Etched,"Applied AI Engineer, Manufacturing & Operational Execution",San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 9, ""computer_science"": 9, ""mechanical_engineering"": 17, ""civil_engineering"": 9, ""production_engineering"": 18, ""administration"": 12, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/9bceaee5-c3b2-4e8e-9ad3-b3b572a8d9cd/application
ashby,https://jobs.ashbyhq.com/etched/dd33868f-1651-42fd-b6b6-7ffa9530e9a2,Etched,Finance Operations,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 12, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 59, ""administration"": 64, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/dd33868f-1651-42fd-b6b6-7ffa9530e9a2/application
ashby,https://jobs.ashbyhq.com/etched/7b34b2af-a0dc-42fa-8c19-7e27cf9c68af,Etched,Thermal Manufacturing Engineer,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 57, ""computer_science"": 0, ""mechanical_engineering"": 66, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 0, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/7b34b2af-a0dc-42fa-8c19-7e27cf9c68af/application
ashby,https://jobs.ashbyhq.com/etched/ce3105a1-b9a2-4ebf-a228-7f07e5654ab6,Etched,Prototype Engineering Lead,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 15, ""computer_science"": 0, ""mechanical_engineering"": 64, ""civil_engineering"": 9, ""production_engineering"": 57, ""administration"": 12, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/ce3105a1-b9a2-4ebf-a228-7f07e5654ab6/application
ashby,https://jobs.ashbyhq.com/etched/b90f3b95-3fd4-467e-a675-27812d47c195,Etched,Head of Technical Accounting,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 12, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 12, ""production_engineering"": 9, ""administration"": 15, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/b90f3b95-3fd4-467e-a675-27812d47c195/application
ashby,https://jobs.ashbyhq.com/etched/36aabe0f-8367-4ace-a7b9-d2c9fcfbdc10,Etched,Equity Accounting and Financial Reporting,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/36aabe0f-8367-4ace-a7b9-d2c9fcfbdc10/application
ashby,https://jobs.ashbyhq.com/etched/ba35dfd4-168a-46c9-884a-f02570ad8a99,Etched,Power Integrity Engineer,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 67, ""computer_science"": 9, ""mechanical_engineering"": 15, ""civil_engineering"": 9, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/ba35dfd4-168a-46c9-884a-f02570ad8a99/application
ashby,https://jobs.ashbyhq.com/etched/6bb1c827-e9f0-4384-8113-1bb8ad8efb47,Etched,Senior Manufacturing Software Engineer,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 21, ""computer_science"": 88, ""mechanical_engineering"": 17, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 9, ""data_science"": 12}",https://jobs.ashbyhq.com/etched/6bb1c827-e9f0-4384-8113-1bb8ad8efb47/application
ashby,https://jobs.ashbyhq.com/etched/f02e8035-7dc9-4b0c-aab7-75bbb4e975b8,Etched,Performance Tools Intern,San Jose,37.33939,-121.89496,FullTime,OnSite,internship,"{""electrical_engineering"": 17, ""computer_science"": 9, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/f02e8035-7dc9-4b0c-aab7-75bbb4e975b8/application
ashby,https://jobs.ashbyhq.com/etched/42c1179a-e709-4f2f-b793-9f6818639a95,Etched,CNC Machinist,San Jose,37.33939,-121.89496,FullTime,OnSite,apprentice,"{""electrical_engineering"": 15, ""computer_science"": 0, ""mechanical_engineering"": 15, ""civil_engineering"": 9, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/42c1179a-e709-4f2f-b793-9f6818639a95/application
ashby,https://jobs.ashbyhq.com/etched/7349bab7-ab3a-4943-8e78-645148304b0e,Etched,Lab Technician (Contractor),San Jose,37.33939,-121.89496,Contract,OnSite,,"{""electrical_engineering"": 15, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 9, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/7349bab7-ab3a-4943-8e78-645148304b0e/application
ashby,https://jobs.ashbyhq.com/etched/b0b33251-e5b1-4fdf-b379-98f22ec3584b,Etched,Production Finance,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 15, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 12, ""production_engineering"": 15, ""administration"": 59, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/b0b33251-e5b1-4fdf-b379-98f22ec3584b/application
ashby,https://jobs.ashbyhq.com/etched/35838e18-0e32-4a8c-8df3-1cbb8ae2f89c,Etched,Communications,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 64, ""computer_science"": 51, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 42}",https://jobs.ashbyhq.com/etched/35838e18-0e32-4a8c-8df3-1cbb8ae2f89c/application
ashby,https://jobs.ashbyhq.com/etched/d720e47d-9b31-4df8-b345-755be557507f,Etched,Logistics Analyst (Taiwan),Taipei,25.05306,121.52639,FullTime,OnSite,,"{""electrical_engineering"": 21, ""computer_science"": 0, ""mechanical_engineering"": 12, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 57, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/d720e47d-9b31-4df8-b345-755be557507f/application
ashby,https://jobs.ashbyhq.com/etched/7d07db47-7e6f-4685-a817-2f3d0dd5faad,Etched,Inventory Warehouse Coordinator,San Jose,37.33939,-121.89496,Contract,OnSite,,"{""electrical_engineering"": 15, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 15, ""administration"": 9, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/7d07db47-7e6f-4685-a817-2f3d0dd5faad/application
ashby,https://jobs.ashbyhq.com/etched/4e770111-c9c1-457d-8530-c3dd28971b3a,Etched,Substrate IC Package Layout Design Engineer,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 61, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://jobs.ashbyhq.com/etched/4e770111-c9c1-457d-8530-c3dd28971b3a/application
ashby,https://jobs.ashbyhq.com/etched/b003657e-f8dc-440e-9356-1133ba1796ec,Etched,RMA & Repair Lead,San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 15, ""administration"": 12, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/b003657e-f8dc-440e-9356-1133ba1796ec/application
ashby,https://jobs.ashbyhq.com/etched/82622c6f-9b8f-44d1-b8fc-2d4634f5abbf,Etched,"Silicon Validation Engineer, Software",San Jose,37.33939,-121.89496,FullTime,OnSite,,"{""electrical_engineering"": 74, ""computer_science"": 51, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 9}",https://jobs.ashbyhq.com/etched/82622c6f-9b8f-44d1-b8fc-2d4634f5abbf/application
ashby,https://jobs.ashbyhq.com/persona.ai/cde8a49f-2bf6-4b96-b6c0-2641c3905b33,Persona AI,Senior Assembly Technician,"Houston, TX",29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 67, ""computer_science"": 9, ""mechanical_engineering"": 15, ""civil_engineering"": 12, ""production_engineering"": 9, ""administration"": 12, ""data_science"": 12}",https://jobs.ashbyhq.com/persona.ai/cde8a49f-2bf6-4b96-b6c0-2641c3905b33/application
ashby,https://jobs.ashbyhq.com/persona.ai/eead56c6-52d6-496a-9a93-13bcbd1e7636,Persona AI,"Robotics Software Engineer, Manipulation ","Pensacola, FL or Houston, TX ",30.42131,-87.21691,FullTime,OnSite,,"{""electrical_engineering"": 17, ""computer_science"": 88, ""mechanical_engineering"": 12, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 0, ""data_science"": 57}",https://jobs.ashbyhq.com/persona.ai/eead56c6-52d6-496a-9a93-13bcbd1e7636/application
ashby,https://jobs.ashbyhq.com/persona.ai/a68c0823-0b61-4741-9fbc-a1f6d701e4ed,Persona AI,Electrical Engineering Internship,"Pensacola, FL or Houston, TX ",30.42131,-87.21691,Intern,OnSite,internship,"{""electrical_engineering"": 94, ""computer_science"": 9, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 12, ""data_science"": 9}",https://jobs.ashbyhq.com/persona.ai/a68c0823-0b61-4741-9fbc-a1f6d701e4ed/application
ashby,https://jobs.ashbyhq.com/persona.ai/fd514a3f-4138-48d5-9862-05ff74a4ca08,Persona AI,"Autonomy Software Engineering Internship, World Modeling","Houston, TX",29.76328,-95.36327,FullTime,,internship; summer_internship,"{""electrical_engineering"": 61, ""computer_science"": 88, ""mechanical_engineering"": 12, ""civil_engineering"": 15, ""production_engineering"": 12, ""administration"": 12, ""data_science"": 54}",https://jobs.ashbyhq.com/persona.ai/fd514a3f-4138-48d5-9862-05ff74a4ca08/application
ashby,https://jobs.ashbyhq.com/persona.ai/18e0d683-1666-4f4d-bef8-a62c175de17d,Persona AI,Robotics Simulation Engineer,"Pensacola, FL or Houston, TX ",30.42131,-87.21691,FullTime,OnSite,,"{""electrical_engineering"": 17, ""computer_science"": 57, ""mechanical_engineering"": 58, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 0, ""data_science"": 51}",https://jobs.ashbyhq.com/persona.ai/18e0d683-1666-4f4d-bef8-a62c175de17d/application
ashby,https://jobs.ashbyhq.com/persona.ai/a158c435-0543-4074-ac75-663421bfe3c5,Persona AI,Welding Engineer ,"Houston, TX",29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 58, ""civil_engineering"": 0, ""production_engineering"": 54, ""administration"": 9, ""data_science"": 0}",https://jobs.ashbyhq.com/persona.ai/a158c435-0543-4074-ac75-663421bfe3c5/application
ashby,https://jobs.ashbyhq.com/persona.ai/de83c3eb-e6e4-4ba2-a675-db4e8ef7918a,Persona AI,Quality Engineer,"Houston, TX",29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 18, ""computer_science"": 0, ""mechanical_engineering"": 21, ""civil_engineering"": 9, ""production_engineering"": 17, ""administration"": 12, ""data_science"": 0}",https://jobs.ashbyhq.com/persona.ai/de83c3eb-e6e4-4ba2-a675-db4e8ef7918a/application
ashby,https://jobs.ashbyhq.com/persona.ai/2e1ad9ed-cc2e-436d-93eb-76a5bff239c8,Persona AI,"Reinforcement Learning Engineer, Grasping",Houston,29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 15, ""computer_science"": 54, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 9, ""data_science"": 54}",https://jobs.ashbyhq.com/persona.ai/2e1ad9ed-cc2e-436d-93eb-76a5bff239c8/application
ashby,https://jobs.ashbyhq.com/persona.ai/e5dd4a0a-e283-4bc4-9c19-70682c667a7b,Persona AI,Process Engineer,"Houston, TX",29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 18, ""computer_science"": 0, ""mechanical_engineering"": 21, ""civil_engineering"": 0, ""production_engineering"": 15, ""administration"": 12, ""data_science"": 0}",https://jobs.ashbyhq.com/persona.ai/e5dd4a0a-e283-4bc4-9c19-70682c667a7b/application
ashby,https://jobs.ashbyhq.com/persona.ai/5211fd75-846a-488d-8f93-c4cf9c2d1e8d,Persona AI,Deep Learning - Robot Manipulation Engineer,"Houston, TX",29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 24, ""computer_science"": 57, ""mechanical_engineering"": 9, ""civil_engineering"": 12, ""production_engineering"": 9, ""administration"": 12, ""data_science"": 59}",https://jobs.ashbyhq.com/persona.ai/5211fd75-846a-488d-8f93-c4cf9c2d1e8d/application
ashby,https://jobs.ashbyhq.com/persona.ai/b211bb98-0522-4d48-8f05-5df4b164dee2,Persona AI,Robotics Machine Learning Engineer,"Pensacola, FL or Houston, TX ",30.42131,-87.21691,FullTime,OnSite,,"{""electrical_engineering"": 17, ""computer_science"": 59, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 12, ""data_science"": 82}",https://jobs.ashbyhq.com/persona.ai/b211bb98-0522-4d48-8f05-5df4b164dee2/application
ashby,https://jobs.ashbyhq.com/persona.ai/1d135d8a-1f3f-4cff-b46a-3e3284b18661,Persona AI,Head of Product,"Houston, TX",29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 15, ""computer_science"": 42, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 60, ""data_science"": 9}",https://jobs.ashbyhq.com/persona.ai/1d135d8a-1f3f-4cff-b46a-3e3284b18661/application
ashby,https://jobs.ashbyhq.com/persona.ai/ad0e4a0f-6c09-425f-a113-2d12903b43c7,Persona AI,Staff Robot Platform Engineer,"Houston, TX",29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 21, ""computer_science"": 65, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 12, ""data_science"": 9}",https://jobs.ashbyhq.com/persona.ai/ad0e4a0f-6c09-425f-a113-2d12903b43c7/application
ashby,https://jobs.ashbyhq.com/persona.ai/5c116547-4082-4963-8e53-29f373b20a26,Persona AI,"Director, Supply Chain Management","Houston, TX",29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 24, ""computer_science"": 0, ""mechanical_engineering"": 12, ""civil_engineering"": 9, ""production_engineering"": 17, ""administration"": 60, ""data_science"": 0}",https://jobs.ashbyhq.com/persona.ai/5c116547-4082-4963-8e53-29f373b20a26/application
ashby,https://jobs.ashbyhq.com/persona.ai/ed9a7425-9798-471e-b46a-fefd59570630,Persona AI,"Machine Learning Internship, Manipulation","Houston, TX",29.76328,-95.36327,FullTime,OnSite,internship,"{""electrical_engineering"": 18, ""computer_science"": 73, ""mechanical_engineering"": 12, ""civil_engineering"": 12, ""production_engineering"": 12, ""administration"": 9, ""data_science"": 79}",https://jobs.ashbyhq.com/persona.ai/ed9a7425-9798-471e-b46a-fefd59570630/application
ashby,https://jobs.ashbyhq.com/persona.ai/7bc07e51-fb3e-4363-bd10-83bb5c933e80,Persona AI,Robotics Full Stack Software Engineer,"Pensacola, FL or Houston, TX ",30.42131,-87.21691,FullTime,OnSite,,"{""electrical_engineering"": 17, ""computer_science"": 87, ""mechanical_engineering"": 9, ""civil_engineering"": 12, ""production_engineering"": 0, ""administration"": 12, ""data_science"": 15}",https://jobs.ashbyhq.com/persona.ai/7bc07e51-fb3e-4363-bd10-83bb5c933e80/application
ashby,https://jobs.ashbyhq.com/persona.ai/d388b12c-f78f-47bb-8d4c-c86eed7d38f3,Persona AI,Robotics Assembly Lead,"Houston, TX",29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 17, ""computer_science"": 0, ""mechanical_engineering"": 12, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.ashbyhq.com/persona.ai/d388b12c-f78f-47bb-8d4c-c86eed7d38f3/application
ashby,https://jobs.ashbyhq.com/persona.ai/87232419-bc38-48d5-9673-eab8014d9072,Persona AI,Staff Platform Engineer - Developer Infrastructure,"Houston, TX",29.76328,-95.36327,FullTime,,,"{""electrical_engineering"": 21, ""computer_science"": 61, ""mechanical_engineering"": 12, ""civil_engineering"": 17, ""production_engineering"": 0, ""administration"": 12, ""data_science"": 12}",https://jobs.ashbyhq.com/persona.ai/87232419-bc38-48d5-9673-eab8014d9072/application
